Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mcsp,branch-ueq1,branch-rtul,Randomise questionnaire elements?,Question Key,Response
2,1651340091455,30/04/2022 17:34:51,1651340086543,5.5,30/04/2022 23:04:46,85779,6,questionnaire-jtge,,21598737,dymkyl52,6384564,,complete,heolok,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651340091705,30/04/2022 17:34:51,1651340086545,5.5,30/04/2022 23:04:46,85779,6,questionnaire-jtge,,21598737,dymkyl52,6384564,,complete,heolok,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651340091705,30/04/2022 17:34:51,1651340086545,5.5,30/04/2022 23:04:46,85779,6,questionnaire-jtge,,21598737,dymkyl52,6384564,,complete,heolok,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,END QUESTIONNAIRE,3989
1,1651471508955,02/05/2022 06:05:08,1651471508784,5.5,02/05/2022 11:35:08,85779,6,questionnaire-jtge,,21612398,duhn6k85,6389926,,complete,bpchhd,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651471511852,02/05/2022 06:05:11,1651471511714,5.5,02/05/2022 11:35:11,85779,6,questionnaire-jtge,,21612398,duhn6k85,6389926,,complete,bpchhd,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651471512204,02/05/2022 06:05:12,1651471511716,5.5,02/05/2022 11:35:11,85779,6,questionnaire-jtge,,21612398,duhn6k85,6389926,,complete,bpchhd,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651471512204,02/05/2022 06:05:12,1651471511716,5.5,02/05/2022 11:35:11,85779,6,questionnaire-jtge,,21612398,duhn6k85,6389926,,complete,bpchhd,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,2932
1,1651478392471,02/05/2022 07:59:52,1651478390228,5.5,02/05/2022 13:29:50,85779,6,questionnaire-jtge,,21613160,s97gywdc,6390112,,complete,mkqyba,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1226x708,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651478399518,02/05/2022 07:59:59,1651478397317,5.5,02/05/2022 13:29:57,85779,6,questionnaire-jtge,,21613160,s97gywdc,6390112,,complete,mkqyba,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1226x708,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651478399755,02/05/2022 07:59:59,1651478397318,5.5,02/05/2022 13:29:57,85779,6,questionnaire-jtge,,21613160,s97gywdc,6390112,,complete,mkqyba,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1226x708,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
