Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mcsp,Randomise questionnaire elements?,Question Key,Response
2,1646676819751,07/03/2022 18:13:39,1646676819338,1,07/03/2022 19:13:39,80062,4,questionnaire-nvwz,,20158125,mdytu47c,5977668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646676819858,07/03/2022 18:13:39,1646676819341,1,07/03/2022 19:13:39,80062,4,questionnaire-nvwz,,20158125,mdytu47c,5977668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,11156
1,1646677235722,07/03/2022 18:20:35,1646677235007,0,07/03/2022 18:20:35,80062,4,questionnaire-nvwz,,20158392,pn3gbh8i,5977735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x746,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646677273647,07/03/2022 18:21:13,1646677272956,0,07/03/2022 18:21:12,80062,4,questionnaire-nvwz,,20158392,pn3gbh8i,5977735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x746,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646677273816,07/03/2022 18:21:13,1646677272958,0,07/03/2022 18:21:12,80062,4,questionnaire-nvwz,,20158392,pn3gbh8i,5977735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x746,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,37951
1,1646681983669,07/03/2022 19:39:43,1646681983474,0,07/03/2022 19:39:43,80062,4,questionnaire-nvwz,,20161438,gx7kjhbm,5978736,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.62,1280x720,1280x601,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646681989349,07/03/2022 19:39:49,1646681988936,0,07/03/2022 19:39:48,80062,4,questionnaire-nvwz,,20161438,gx7kjhbm,5978736,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.62,1280x720,1263x601,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646681989421,07/03/2022 19:39:49,1646681988939,0,07/03/2022 19:39:48,80062,4,questionnaire-nvwz,,20161438,gx7kjhbm,5978736,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.62,1280x720,1263x601,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,5466
1,1646682423594,07/03/2022 19:47:03,1646682421941,0,07/03/2022 19:47:01,80062,4,questionnaire-nvwz,,20161927,h5fcfldd,5978955,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1366x768,1366x643,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646682481608,07/03/2022 19:48:01,1646682480046,0,07/03/2022 19:48:00,80062,4,questionnaire-nvwz,,20161927,h5fcfldd,5978955,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1366x768,1349x643,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646682481702,07/03/2022 19:48:01,1646682480048,0,07/03/2022 19:48:00,80062,4,questionnaire-nvwz,,20161927,h5fcfldd,5978955,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1366x768,1349x643,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,58107
1,1646684302960,07/03/2022 20:18:22,1646684182495,11,08/03/2022 07:16:22,80062,4,questionnaire-nvwz,,20163403,1b94sxl7,5979748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x625,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646684350636,07/03/2022 20:19:10,1646684230194,11,08/03/2022 07:17:10,80062,4,questionnaire-nvwz,,20163403,1b94sxl7,5979748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646684350919,07/03/2022 20:19:10,1646684230196,11,08/03/2022 07:17:10,80062,4,questionnaire-nvwz,,20163403,1b94sxl7,5979748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,47701
1,1646721160122,08/03/2022 06:32:40,1646721159159,-5,08/03/2022 01:32:39,80062,4,questionnaire-nvwz,,20176058,9yyjl0zg,5984667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x569,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646721176250,08/03/2022 06:32:56,1646721175339,-5,08/03/2022 01:32:55,80062,4,questionnaire-nvwz,,20176058,9yyjl0zg,5984667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646721176367,08/03/2022 06:32:56,1646721175340,-5,08/03/2022 01:32:55,80062,4,questionnaire-nvwz,,20176058,9yyjl0zg,5984667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,16181
1,1652910744012,18/05/2022 21:52:24,1652910743867,3,19/05/2022 00:52:23,80062,4,questionnaire-nvwz,,21977613,lwepnjqk,6488085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1967x1106,1968x963,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1652910914297,18/05/2022 21:55:14,1652910914064,3,19/05/2022 00:55:14,80062,4,questionnaire-nvwz,,21977613,lwepnjqk,6488085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1967x1106,1951x963,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1652910914397,18/05/2022 21:55:14,1652910914065,3,19/05/2022 00:55:14,80062,4,questionnaire-nvwz,,21977613,lwepnjqk,6488085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1967x1106,1951x963,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,170199
END OF FILE
