Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mcsp,Randomise questionnaire elements?,Question Key,Response
2,1646674473103,07/03/2022 17:34:33,1646674472819,-5,07/03/2022 12:34:32,80062,4,questionnaire-99dv,,20156376,7nlc87j4,5976768,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,988x691,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646674473214,07/03/2022 17:34:33,1646674472822,-5,07/03/2022 12:34:32,80062,4,questionnaire-99dv,,20156376,7nlc87j4,5976768,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,988x691,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,92865
1,1646676350099,07/03/2022 18:05:50,1646676350707,1,07/03/2022 19:05:50,80062,4,questionnaire-99dv,,20157828,0sbfcbm2,5977423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1707x960,1707x849,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646676382917,07/03/2022 18:06:22,1646676383588,1,07/03/2022 19:06:23,80062,4,questionnaire-99dv,,20157828,0sbfcbm2,5977423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1707x960,1691x849,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646676383034,07/03/2022 18:06:23,1646676383589,1,07/03/2022 19:06:23,80062,4,questionnaire-99dv,,20157828,0sbfcbm2,5977423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1707x960,1691x849,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,32882
1,1646685100160,07/03/2022 20:31:40,1646684979705,11,08/03/2022 07:29:39,80062,4,questionnaire-99dv,,20163868,1b94sxl7,5979748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x625,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646685171052,07/03/2022 20:32:51,1646685050616,11,08/03/2022 07:30:50,80062,4,questionnaire-99dv,,20163868,1b94sxl7,5979748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646685171349,07/03/2022 20:32:51,1646685050618,11,08/03/2022 07:30:50,80062,4,questionnaire-99dv,,20163868,1b94sxl7,5979748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,70913
1,1646737219252,08/03/2022 11:00:19,1646737219707,1,08/03/2022 12:00:19,80062,4,questionnaire-99dv,,20182862,hpq750tq,5986526,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646737259033,08/03/2022 11:00:59,1646737259515,1,08/03/2022 12:00:59,80062,4,questionnaire-99dv,,20182862,hpq750tq,5986526,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,আরো বেশি সময় দিলে সকল শব্দ ভালো ভাবে পরীক্ষা করা যেত 
3,1646737259111,08/03/2022 11:00:59,1646737259516,1,08/03/2022 12:00:59,80062,4,questionnaire-99dv,,20182862,hpq750tq,5986526,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,39809
1,1646759706151,08/03/2022 17:15:06,1646759708073,-6,08/03/2022 11:15:08,80062,4,questionnaire-99dv,,20200569,9ee7hgs2,5992630,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.30,1368x912,1320x811,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646759977628,08/03/2022 17:19:37,1646759978995,-6,08/03/2022 11:19:38,80062,4,questionnaire-99dv,,20200569,9ee7hgs2,5992630,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.30,1368x912,1303x811,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,some of the spellings are different from what we use in West Bengal
3,1646759977783,08/03/2022 17:19:37,1646759978998,-6,08/03/2022 11:19:38,80062,4,questionnaire-99dv,,20200569,9ee7hgs2,5992630,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.30,1368x912,1303x811,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,270925
1,1646774917047,08/03/2022 21:28:37,1646774920283,0,08/03/2022 21:28:40,80062,4,questionnaire-99dv,,20211137,16nnzxfv,5995824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x714,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646774924191,08/03/2022 21:28:44,1646774927485,0,08/03/2022 21:28:47,80062,4,questionnaire-99dv,,20211137,16nnzxfv,5995824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646774924268,08/03/2022 21:28:44,1646774927486,0,08/03/2022 21:28:47,80062,4,questionnaire-99dv,,20211137,16nnzxfv,5995824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,7203
1,1646859010189,09/03/2022 20:50:10,1646859010873,0,09/03/2022 20:50:10,80062,4,questionnaire-99dv,,20248807,i8n94pun,6006364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1280x720,1280x619,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646859016548,09/03/2022 20:50:16,1646859017269,0,09/03/2022 20:50:17,80062,4,questionnaire-99dv,,20248807,i8n94pun,6006364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1280x720,1263x619,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646859016637,09/03/2022 20:50:16,1646859017269,0,09/03/2022 20:50:17,80062,4,questionnaire-99dv,,20248807,i8n94pun,6006364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1280x720,1263x619,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,6396
1,1646865656504,09/03/2022 22:40:56,1646865658662,0,09/03/2022 22:40:58,80062,4,questionnaire-99dv,,20251340,b3iquceh,6006980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x625,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646865665650,09/03/2022 22:41:05,1646865667863,0,09/03/2022 22:41:07,80062,4,questionnaire-99dv,,20251340,b3iquceh,6006980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646865665697,09/03/2022 22:41:05,1646865667865,0,09/03/2022 22:41:07,80062,4,questionnaire-99dv,,20251340,b3iquceh,6006980,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,9204
1,1646965196412,11/03/2022 02:19:56,1646965196673,-5,10/03/2022 21:19:56,80062,4,questionnaire-99dv,,20289231,6w4msmra,6018221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,960x440,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646965287094,11/03/2022 02:21:27,1646965287416,-5,10/03/2022 21:21:27,80062,4,questionnaire-99dv,,20289231,6w4msmra,6018221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,952x440,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,It was an amazing experience as a Bangladeshi to see a well-designed research in the Bangla language. Really enjoyed the study. Thank you so much.
3,1646965287231,11/03/2022 02:21:27,1646965287417,-5,10/03/2022 21:21:27,80062,4,questionnaire-99dv,,20289231,6w4msmra,6018221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,952x440,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,90744
1,1647146566107,13/03/2022 04:42:46,1647146566141,11,13/03/2022 15:42:46,80062,4,questionnaire-99dv,,20335029,fqyuyr0o,6031380,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x947,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1647146572276,13/03/2022 04:42:52,1647146572374,11,13/03/2022 15:42:52,80062,4,questionnaire-99dv,,20335029,fqyuyr0o,6031380,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1903x947,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1647146572589,13/03/2022 04:42:52,1647146572376,11,13/03/2022 15:42:52,80062,4,questionnaire-99dv,,20335029,fqyuyr0o,6031380,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1903x947,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,6234
1,1647207894317,13/03/2022 21:44:54,1647207895046,1,13/03/2022 22:44:55,80062,4,questionnaire-99dv,,20350279,mr1f97a4,6035729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1647208020872,13/03/2022 21:47:00,1647208021632,1,13/03/2022 22:47:01,80062,4,questionnaire-99dv,,20350279,mr1f97a4,6035729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,"The sequences were too long. In some cases, after I clicked the left or right button, I realized I made the wrong choice. It was not because I did not know the word, but the fatigue in my fingers of clicking the left or right buttons continuously for such a long time."
3,1647208020930,13/03/2022 21:47:00,1647208021636,1,13/03/2022 22:47:01,80062,4,questionnaire-99dv,,20350279,mr1f97a4,6035729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,126590
1,1647270961619,14/03/2022 15:16:01,1647270961610,-5,14/03/2022 10:16:01,80062,4,questionnaire-99dv,,20371541,pfgiy95s,6041906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x840,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1647271053517,14/03/2022 15:17:33,1647271053547,-5,14/03/2022 10:17:33,80062,4,questionnaire-99dv,,20371541,pfgiy95s,6041906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1351x840,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1647271053752,14/03/2022 15:17:33,1647271053550,-5,14/03/2022 10:17:33,80062,4,questionnaire-99dv,,20371541,pfgiy95s,6041906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1351x840,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,91940
1,1647787619545,20/03/2022 14:46:59,1647787620152,0,20/03/2022 14:47:00,80062,4,questionnaire-99dv,,20578291,gcvy0wap,6099354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1280x585,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1647787640074,20/03/2022 14:47:20,1647787640724,0,20/03/2022 14:47:20,80062,4,questionnaire-99dv,,20578291,gcvy0wap,6099354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x585,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1647787640151,20/03/2022 14:47:20,1647787640725,0,20/03/2022 14:47:20,80062,4,questionnaire-99dv,,20578291,gcvy0wap,6099354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x585,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,20574
1,1648076428268,23/03/2022 23:00:28,1648076427346,-4,23/03/2022 19:00:27,80062,4,questionnaire-99dv,,20744129,vro9ad8e,6140551,,complete,,,computer,Desktop or Laptop,Chromium OS 14388.52.0,Chrome 98.0.4758.91,1366x768,1366x665,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1648076476161,23/03/2022 23:01:16,1648076475274,-4,23/03/2022 19:01:15,80062,4,questionnaire-99dv,,20744129,vro9ad8e,6140551,,complete,,,computer,Desktop or Laptop,Chromium OS 14388.52.0,Chrome 98.0.4758.91,1366x768,1366x665,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1648076476300,23/03/2022 23:01:16,1648076475275,-4,23/03/2022 19:01:15,80062,4,questionnaire-99dv,,20744129,vro9ad8e,6140551,,complete,,,computer,Desktop or Laptop,Chromium OS 14388.52.0,Chrome 98.0.4758.91,1366x768,1366x665,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,47930
END OF FILE
