ItemNo,Condition,ITEMNO,length,noise,stim,width,height,blackPx,luminance,Word,WordPhonetic,WordLenPhonemic,WordLenPhonetic,WordLength,WordLenUnicode,WordLenXlsx,Stem,CatViolPOS,SpellingStem,CRating,stemFreq_old,log_stemFreq_old,stemFreq_new,log_stemFreq_new,Types,Exclude,wordFreq_old,log_wordFreq_old,TP_old,log_TP_old,WLp_O,WLc_O,WLa_O,Luminance_O,Width_O,complexity
F65,Filler,F65,9,a,কাঁথাগুলো,547,200,20839,123.1211808,কাঁথাগুলো,kãt̪ʰagulo,8,12,4,9,9,কাঁথা,,,6.7,5.111842203,0.708577439159718,4.703,0.672374978746079,154,NA,70.21849963,1.84645154558827,13.7364372454202,1.13787410642855,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0213644663376926,0.0908081757510111,62.8422763699026
F66,Filler,F66,9,a,পেঁচাগুলি,463,200,18540,125.0153454,পেঁচাগুলি,pẽcaguli,8,10,4,9,9,পেঁচা,,,6.666666667,4.55098826,0.658105715175961,4.323,0.635785235533652,165,NA,71.92382675,1.85687278623624,15.8040018213539,1.19876707106027,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0149253213727429,-0.00944974608754205,57.7167975608963
F67,Filler,F67,7,a,ঝিনুকের,483,200,20113,127.0336733,ঝিনুকের,ɟʱinuker,7,9,4,7,7,ঝিনুক,,,6.333333333,4.513735969,0.654536151427606,3.927,0.594060901270418,86,NA,71.99419219,1.85729746307613,15.9500229265625,1.20276131164853,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0466014025364948,0.042191914950211,57.1421614988652
F68,Filler,F68,6,a,কনুইটি,398,200,17893,123.6560184,কনুইটি,konu͡i̯ti,7,10,4,6,6,কনুই,,,6.566666667,4.448544459,0.648217935289107,3.87,0.587710965018911,56,NA,72.40603696,1.85977477764899,16.2763433359675,1.21155684235988,0.0477940978713732,-0.0641153523972103,0.0599247298761083,0.0672883008119304,-0.0424911184088295,52.9761979145434
F69,Filler,F69,9,a,মাকড়সাটা,606,169,22076,123.8845623,মাকড়সাটা,makoɽʃata,9,10,5,9,9,মাকড়সা,,,6.433333333,4.350239801,0.638513197501901,4.046,0.607025878434786,60,NA,73.81438053,1.86814097938975,16.9678877272541,1.22962778188785,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0660392407688441,0.0449534794816409,62.2317203391026
F70,Filler,F70,9,a,ঝাড়ুগুলি,483,200,20144,127.1093697,ঝাড়ুগুলি,ɟʱaɽuguli,8,10,4,9,9,ঝাড়ু,,,6.666666667,4.281943934,0.631640976523616,4.71,0.673020907128896,147,NA,77.26953056,1.88800827375893,18.0454325771188,1.25636729723531,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.00780676048958237,0.015018191034845,61.9282140643832
F71,Filler,F71,7,a,চোয়ালের,503,166,18447,125.2152642,চোয়ালের,coʷaler,7,8,5,7,7,চোয়াল,,,6,4.188813206,0.622090994065631,4.021,0.604334073102911,64,NA,77.33472207,1.88837452907541,18.4622035566606,1.26628353500978,0.0477940978713732,-0.00451238709829112,0.153678452840007,-0.0165228178267578,-0.059852296357701,51.9026487634099
F72,Filler,F72,9,a,দারুচিনির,556,200,23129,127.9916419,দারুচিনির,d̪arucinir,9,11,5,9,9,দারুচিনি,,,NA,4.153630486,0.618427858345164,3.946,0.596157080916172,34,NA,78.3426035,1.893998000029,18.8612356742029,1.27557014168384,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0520773702286663,-0.0140249077975045,67.7246674782551
F73,Filler,F73,7,a,পেরেকটি,481,160,19124,127.0086774,পেরেকটি,perekti,7,8,4,7,7,পেরেক,,,NA,4.070847616,0.609684845742464,3.867,0.587374172073065,54,NA,82.97327028,1.91893820756234,20.3823080858844,1.30925336181987,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0465164298664167,0.0397883788528454,56.2802642477663
F74,Filler,F74,7,a,বাছুরের,449,200,17536,128.5279879,বাছুরের,bacʰurer,7,9,4,7,7,বাছুর,,,NA,3.963229886,0.598049264190275,3.844,0.584783378996508,105,NA,86.49361181,1.9369840328045,21.8240208864836,1.33893476861423,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0516812716949833,0.00178201288311731,51.9149464626577
F75,Filler,F75,7,a,মৌচাকের,522,160,20233,123.7964231,মৌচাকের,mo͡u̯caker,8,11,4,7,7,মৌচাক,,,6.533333333,3.720055206,0.570549384904281,3.571,0.552789850192782,34,NA,87.41560602,1.94158897271841,23.4984700977042,1.37103958781413,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0452692269198913,0.0970164141953485,56.1772208445753
F76,Filler,F76,8,a,কৃমিগুলো,506,200,20734,121.5935797,কৃমিগুলো,krimigulo,9,10,4,8,8,কৃমি,,,5.666666667,3.685907272,0.566544405282058,3.907,0.591843411224785,190,NA,90.41441547,1.95623767892629,24.5297585636061,1.38969327364423,0.0614495544060513,-0.0654046058538652,-0.0299478253895282,0.0152843647300735,0.0681371900294956,60.3687886578457
F77,Filler,F77,10,a,আঙ্গুরগুলি,559,200,23500,131.5713047,আঙ্গুরগুলি,aŋgurguli,9,10,5,10,10,আঙ্গুর,,,6.533333333,3.040200889,0.482902281668505,3.071,0.487279816443069,58,NA,91.82068947,1.96294054950485,30.2021783501952,1.48003826783634,0.0614495544060513,0.0538013247439732,0.0639131412843226,-0.0720775498566489,-0.0275990654699475,71.1766927152025
F78,Filler,F78,9,a,পিঁপড়াটা,494,169,19033,125.4661217,পিঁপড়াটা,pĩpɽata,7,9,4,9,9,পিঁপড়া,,,6.7,2.935687516,0.46770982600584,3.082,0.4888326343824,81,NA,91.95935078,1.96359589655049,31.3246387017711,1.49588607054465,0.0477940978713732,0.114693543499547,0.0602464610059639,-0.0230656643446236,0.0189906525004202,59.3614740384791
F79,Filler,F79,9,a,গেলাসগুলো,605,200,21859,125.2979232,গেলাসগুলো,gelaʃgulo,9,10,5,9,9,গেলাস,,,6.733333333,2.897400439,0.462008521586179,2.579,0.411451342137938,59,NA,109.9780772,2.04130612243142,37.9575000126519,1.57929760084525,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0612345708246947,0.0440861857761209,64.7084579385611
F80,Filler,F80,9,a,খরগোশগুলো,709,200,25309,128.0909304,খরগোশগুলো,kʰɔrgoʃgulo,10,12,6,9,9,খরগোশ,,,6.8,2.82186107,0.450535628122215,3.076,0.487986331129393,52,NA,113.4549577,2.05482347822633,40.2057205814176,1.60428785010411,0.0682772826733903,-0.0660492325821932,0.112408855485547,-0.0990097051153372,0.0526552279531474,73.6860566181512
F81,Filler,F81,6,a,কলিজার,483,158,18449,126.4122172,কলিজার,kɔliɟar,7,8,4,6,6,কলিজা,,,5.3,2.694582408,0.430491470096598,2.425,0.384711742938282,52,NA,115.4458857,2.06237845999355,42.843701998963,1.63188698989695,0.0477940978713732,-0.0641153523972103,0.0599247298761083,0.0766579002783234,0.0600565101618647,52.7382569766698
F82,Filler,F82,8,a,শূকরছানা,559,199,20575,124.0627814,শূকরছানা,ʃukorcʰana,9,11,5,8,8,শূকর,,,6.5,2.367590073,0.37430651036285,2.155,0.33344727449675,111,NA,117.1305171,2.06867006058446,49.4724650334349,1.69436355022161,0.0614495544060513,-0.0654046058538652,0.0636986538644188,-0.0332642757208081,0.00666035383458042,58.295621076447
F83,Filler,F83,10,a,গঙ্গাফড়িং,540,169,19657,125.3750881,গঙ্গাফড়িং,gɔŋgapʰɽiŋ,9,11,4,10,10,ফড়িং,,,6.533333333,2.335511711,0.368382049320195,2.242,0.350635608258954,111,NA,118.822392,2.07489829086127,50.8763845800301,1.70651624154108,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0361987635608009,0.073763931633305,57.7825635334604
F84,Filler,F84,8,a,চড়ুইদের,478,200,18953,124.7352725,চড়ুইদের,coɽu͡i̯d̪er,8,12,5,8,8,চড়ুই,,,6.5,1.964023583,0.293146698270318,1.807,0.256958152560932,78,NA,119.0169317,2.07560874980262,60.5985247479587,1.7824620515323,0.0546218261387122,-0.00515701382661901,0.108742175207188,-0.0406509071419197,-0.0991169051550497,56.1208897121076
C74,CatViol,C74,10,a,প্রতিভোঁতা,579,160,23213,126.7026851,প্রতিভোঁতা,prot̪ibʱõt̪a,9,13,4,10,10,ভোঁতা,,,NA,1.759135981,0.24529941166632,1.882,0.274619619091238,20,NA,125.9365449,2.10015177415385,71.5900000114886,1.85485236248753,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.03168564493424,0.120829972104348,70.100316790926
F85,Filler,F85,9,a,কুঠারগুলো,593,200,23830,120.0232191,কুঠারগুলো,kutʰargulo,9,11,5,9,9,কুঠার,,,6.4,1.520100444,0.181872285861673,1.292,0.111262513659065,112,NA,130.6065335,2.11596490275854,85.9196732791692,1.93409261689687,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0791657391862587,0.0284628233653468,70.3953125472079
F86,Filler,F86,6,a,থুতনির,425,200,17746,128.43955,থুতনির,t̪ʰut̪nir,6,10,4,6,6,থুতনি,,,NA,1.475604652,0.16897001571629,1.623,0.210318519826232,17,NA,134.8812339,2.1299515302456,91.4074333644755,1.96098151452931,0.0409663696040342,-0.0038677603699637,0.104968251218878,0.0738770048692024,-0.017829698345932,51.858241724516
F87,Filler,F87,9,a,আখরোটগুলো,754,200,28700,126.2956675,আখরোটগুলো,akʰorotgulo,10,12,6,9,9,আখরোট,,,6.833333333,1.194142895,0.0770562989849604,1.015,0.00646604224923168,15,NA,135.7463149,2.13272804864528,113.676776429675,2.05567174966032,0.0682772826733903,-0.0660492325821932,0.112408855485547,-0.105112637280417,0.106181733758206,85.2943321978058
F88,Filler,F88,10,a,হাঙ্গরগুলো,565,200,21428,130.230834,হাঙ্গরগুলো,haŋgorgulo,10,11,5,10,10,হাঙ্গর,,,6.433333333,1.136194886,0.0554528301912145,1.079,0.0330214446829107,55,NA,143.8186795,2.15781529687387,126.579235016905,2.10236246668265,0.0682772826733903,-0.00644626728327395,0.0188696199415516,-0.0669616912490648,-0.0118912227877504,62.8138655573004
F89,Filler,F89,11,a,দস্তানাগুলি,569,200,22226,126.2543284,দস্তানাগুলি,d̪ost̪anaguli,11,14,5,11,11,দস্তানা,,,5.766666667,1.081351235,0.0339667805827384,0.962,-0.0168249279621871,34,NA,159.8868345,2.20381270427531,147.858373232449,2.16984592369257,0.0751050109407293,-0.00709089401160041,-0.0260666576912672,-0.102976054795127,-0.0172097818950988,65.7503462223777
F90,Filler,F90,9,a,নাশপাতিটা,624,158,23229,122.4042334,নাশপাতিটা,naʃpat̪ita,9,11,5,9,9,নাশপাতি,,,6.733333333,0.5494712975,-0.260054988705339,0.473,-0.325138859262188,15,NA,187.5549391,2.2731285054136,341.337099778174,2.53318349411894,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0710715660392586,0.0661852812970227,66.9072441307148
C75,CatViol,C75,10,a,দুর্স্পষ্ঠ,339,200,13382,126.5781338,দুর্স্পষ্ঠ,d̪urspɔʃtʰo,9,11,3,10,10,স্পষ্ঠ,,,NA,0.1407308784,-0.851610601588616,0.138,-0.860120913598763,12,NA,205.0034985,2.31176127259858,1456.70588310632,3.1633718741872,0.0614495544060513,0.0538013247439732,-0.123379817223572,0.0248335508832279,-0.0413255797952749,38.1238290196075
F92,Filler,F92,10,a,পোষাকগুলি,624,200,23652,123.1841398,পোষাকগুলি,pe͡a̯ʃakguli,10,13,5,10,10,পোষাক,,,6.233333333,0.1407308784,-0.851610601588616,0.139,-0.856985199745905,0,NA,265.6833419,2.42436432540123,1887.88235333007,3.27597492698985,0.0682772826733903,-0.00644626728327395,0.0188696199415516,-0.0909166767225925,0.0571871239759635,68.7282170669152
F91,Filler,F91,10,a,শুঁয়াপোকা,547,200,20537,128.7547633,শুঁয়াপোকা,ʃũʷapoka,8,10,4,10,10,শুঁয়াপোকা,,,NA,0.09106115664,-1.040666837674,0.082,-1.08618614761628,7,NA,366.0534323,2.56354448337074,4019.8636367771,3.60421132104474,0.0546218261387122,0.114048916771219,0.015310183373145,-0.0343824192390931,0.0741193124047443,59.9073558184056
C76,CatViol,C76,10,a,প্রতিবিষাল,594,158,23317,126.4210735,প্রতিবিষাল,prot̪ibiʃal,10,11,5,10,10,বিষাল,,,NA,0.006208715226,-2.20699825940237,0.006,-2.22184874961636,2,NA,466.6749756,2.66901451344095,75164.4999992467,4.87601277284332,0.0682772826733903,-0.00644626728327395,0.0188696199415516,-0.0799128361185441,0.0219813463113893,66.4035929686174
