Word,total_frequency,ItemNo,Condition,ITEMNO,...4,noise,stim,width,height,blackPx,luminance,WordPhonetic,WLp,WordLenPhonetic,WLa,WLc,WordLenXlsx,Stem,CatViolPOS,SpellingStem,CRating,stemFreq,log_stemFreq,stemFreq_new,log_stemFreq_new,Types,Exclude,wordFreq,log_wordFreq,Tp,log_Tp,Tp_new,log_Tp_new,WLp_O,WLc_O,WLa_O,Luminance_O,Width_O,complexity
প্রতিদড়ি,0,S61,SemViol,S61,9,a,প্রতিদড়ি,471,169,18870,124.6476507,prot̪id̪oɽi,8,9,4,9,9,দড়ি,NA,NA,6.433333333,21.17896242,1.32590467974189,21.179,1.32590545035434,385,NA,0.1,-1,0.00472165824637613,-2.32590545035434,0.859821604419472,-0.0655916467250797,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0161752863843072,5.46915155831849E-05,56.9034915829271
প্রতিনোংরা,0,C61,CatViol,C61,10,a,প্রতিনোংরা,602,160,22651,118.9756482,prot̪inoŋra,10,11,4,10,10,নোংরা,Adj,NA,NA,21.0558229,1.32337221910919,22.319,1.34867473219157,120,NA,0.1,-1,0.0044804874770375,-2.34867473219157,0.823878530848156,-0.0841368141172573,0.0682772826733903,-0.00644626728327395,-0.0747768593123954,-0.0482806902206721,0.155419887620995,66.7742972388781
দুঃউদ্বিগ্ন,0,C62,CatViol,C62,11,a,দুঃউদ্বিগ্ন,456,200,18727,124.6518002,d̪uud̪bigho,9,11,4,11,11,উদ্বিগ্ন,Adj,NA,NA,20.88094409,1.31975013052794,22.76,1.35717225772303,69,NA,0.1,-1,0.00439367311072056,-2.35717225772303,0.809188002196837,-0.0919505651231029,0.0614495544060513,0.113404290042892,-0.0296260942596726,-0.0708266705438044,-0.0451183603599472,62.2572804475202
দুর্গুদাম,0,S62,SemViol,S62,9,a,দুর্গুদাম,389,200,15448,124.7350674,d̪urgud̪am,8,11,4,9,9,গুদাম,NA,NA,6.033333333,20.71123921,1.31620608469568,20.504,1.31183859317619,244,NA,0.1,-1,0.00487709715177526,-2.31183859317619,0.898977795552087,-0.046251035061314,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0158781164320984,-0.0982293800281981,48.0039134609163
প্রতিতাজা,0,C63,CatViol,C63,9,a,প্রতিতাজা,538,158,20745,124.3841963,prot̪it̪aɟa,9,11,4,9,9,তাজা,Adj,NA,NA,20.43598617,1.31039560010267,18.392,1.26462895826122,516,NA,0.1,-1,0.00543714658547195,-2.26462895826122,1.00367252881688,0.00159203738431585,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.00739814929790951,0.0891441929351981,62.0527209073742
দুঃহরিণ,0,S63,SemViol,S63,7,a,দুঃহরিণ,431,200,16346,120.7118029,d̪uhorin,7,9,4,7,7,হরিণ,NA,NA,6.566666667,20.09036768,1.30298788497791,17.68,1.24748226067705,651,NA,0.1,-1,0.00565610859728507,-2.24748226067705,1.0505300678733,0.0214084871318632,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0251104297059263,-0.0216305415224711,49.8100078925143
প্রতিহীরা,0,S64,SemViol,S64,9,a,প্রতিহীরা,486,158,20759,127.8900248,prot̪ihira,9,11,4,9,9,হীরা,NA,NA,6.633333333,19.81614943,1.29701926852629,20.014,1.30133389544879,482,NA,0.1,-1,0.0049965024482862,-2.30133389544879,0.937222118517038,-0.0281574705695839,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.00451978958330083,0.0276270930792522,60.225159084904
প্রতিচাবি,0,S65,SemViol,S65,9,a,প্রতিচাবি,492,158,19754,125.5309854,prot̪icabi,9,11,4,9,9,চাবি,NA,NA,6.733333333,19.1445734,1.28204569337422,16.656,1.22157071216646,377,NA,0.1,-1,0.00600384245917387,-2.22157071216646,1.18140538664745,0.0723989467028455,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.00349968067531766,0.0342667334838103,58.0072599210518
দুর্জানালা,0,S66,SemViol,S66,10,a,দুর্জানালা,495,200,18715,130.274594,d̪urɟanala,9,11,4,10,10,জানলা,NA,NA,6.6,19.09697325,1.28096453976146,18.906,1.27659965355764,112,NA,0.1,-1,0.00528932613984978,-2.27659965355764,1.05065849888924,0.0214615779229317,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0195430680912908,0.0209656112572896,55.7002917213547
দুর্তামাক,0,S67,SemViol,S67,9,a,দুর্তামাক,475,200,18306,127.3990242,d̪urt̪amak,8,11,4,9,9,তামাক,NA,NA,6.133333333,18.73790255,1.27272097598927,20.612,1.31412013378904,241,NA,0.1,-1,0.00485154279060741,-2.31412013378904,0.972985880069862,-0.0118934621491596,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.00682209035307469,0.00549544696005514,53.3023408347588
প্রতিভিজা,0,C64,CatViol,C64,9,a,প্রতিভিজা,537,158,21985,128.2494756,prot̪ibʱiɟa,9,11,4,9,9,ভিজা,V/Adj,NA,NA,18.62925003,1.27019537156889,16.58,1.21958452621425,518,NA,0.1,-1,0.0060313630880579,-2.21958452621425,1.2972894517491,0.113036886856967,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.00574172975099649,0.0888520640128745,65.6361311612381
দুর্বি়ড়াল,0,S68,SemViol,S68,11,a,দুর্বি়ড়াল,455,200,18453,126.8779783,d̪urbiɽal,8,9,4,11,11,বিড়াল,NA,NA,6.8,18.4781713,1.26665898887453,16.446,1.21606028592314,453,NA,0.1,-1,0.00608050589809072,-2.21606028592314,1.35869914264867,0.133123301358997,0.0546218261387122,0.173651882070139,0.0154174270830968,-0.0729315984513152,-0.0546242544957812,54.8385334502867
দুর্ধারালো,0,C65,CatViol,C65,10,a,দুর্ধারালো,518,200,19752,127.5196711,d̪urd̪ʱaralo,9,12,4,10,10,ধারালো,Adj/Multimorph,NA,NA,18.45126686,1.26602619008418,16.975,1.22980978295254,11,NA,0.1,-1,0.00589101620029455,-2.22980978295254,1.33178008365243,0.124432515869242,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.028908330181164,0.0478926036101311,58.698010142593
দুর্চিংড়ি,0,S69,SemViol,S69,10,a,দুর্চিংড়ি,411,200,17330,124.9531572,d̪urciŋɽi,8,10,3,10,10,চিংড়ি,NA,NA,6.766666667,16.75628761,1.2241778061153,15.583,1.19265107066798,166,NA,0.1,-1,0.00641724956683566,-2.19265107066798,1.47631133157929,0.169177953238447,0.0546218261387122,0.114048916771219,-0.078336295880802,0.00963676000047842,0.0357801827214035,53.8343018494555
দুর্পাতলা,0,C66,CatViol,C66,9,a,দুর্পাতলা,456,200,16878,125.1060226,d̪urpat̪ɔla,9,11,4,9,9,পাতলা,Adj,NA,NA,16.22544246,1.21019654863521,14.765,1.1692334513011,329,NA,0.1,-1,0.00677277345072807,-2.1692334513011,1.56910402031832,0.195651735143862,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.00494432654923535,-0.00899106041787924,51.5837162331161
প্রতিমোরগ,0,S70,SemViol,S70,9,a,প্রতিমোরগ,595,160,22690,122.7984008,prot̪imorɔg,10,12,5,9,9,মোরগ,NA,NA,6.366666667,15.96260685,1.20310381734806,15.963,1.20311451364438,432,NA,0.1,-1,0.00626448662532106,-2.20311451364438,1.47280179101673,0.168144303624834,0.0682772826733903,-0.0660492325821932,0.0187623762315997,-0.0600588671108147,0.0403407600762752,65.8161593823217
দুর্কম্বল,0,S71,SemViol,S71,9,a,দুর্কম্বল,380,200,15121,131.1193421,d̪urkombol,9,11,4,9,9,কম্বল,NA,NA,6.533333333,15.36657018,1.18657694374427,16.75,1.22401481137286,210,NA,0.1,-1,0.00597014925373134,-2.22401481137286,1.43535611522388,0.156959663919803,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.0154977385073384,-0.098692030883918,43.4391055905087
দুর্তরল,0,C67,CatViol,C67,7,a,দুর্তরল,377,200,14827,122.0664355,d̪urt̪ɔrɔl,8,10,4,7,7,তরল,Adj,NA,NA,15.16582172,1.18086594638381,13.346,1.12535112051475,338,NA,0.1,-1,0.00749288176232579,-2.12535112051475,1.83851660197812,0.264467555942674,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0393881958078298,-0.07722066704284,44.413595247262
দুঃইঁদুর,0,S72,SemViol,S72,8,a,দুঃইঁদুর,390,200,16183,122.2534035,d̪uĩd̪ur,6,10,4,8,8,ইঁদুর,NA,NA,6.633333333,14.65256793,1.16591374346814,14.36,1.15715443990628,171,NA,0.1,-1,0.00696378830083566,-2.15715443990628,1.72555588231198,0.236929028528543,0.0409663696040342,0.115338170227875,0.105182738638782,-0.0114908105611589,-0.0972608493648186,50.8795450234987
প্রতিমাছি,0,S73,SemViol,S73,9,a,প্রতিমাছি,503,158,20398,127.4484916,prot̪imacʰi,9,12,4,9,9,মাছি,NA,NA,6.266666667,14.46527169,1.16032659507765,13.163,1.11935488129643,320,NA,0.1,-1,0.00759705234369065,-2.11935488129643,1.89088388285345,0.276664860106613,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.00301881322589335,0.047903736636994,59.6018607923658
প্রতিখাড়া,0,C68,CatViol,C68,10,a,প্রতিখাড়া,523,169,19636,131.9564258,prot̪ikʰaɽa,9,11,4,10,10,খাড়া,Adj,NA,NA,14.0472182,1.14759032851119,13.766,1.13880776521771,344,NA,0.1,-1,0.00726427429899753,-2.13880776521771,1.84669362850501,0.266394850780682,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0138257409029027,0.0549275478020331,59.2821975415782
দুর্চুড়ি,0,S74,SemViol,S74,9,a,দুর্চুড়ি,314,200,14537,122.3040476,d̪urcuɽi,7,9,3,9,9,চুড়ি,NA,NA,5.966666667,13.83301752,1.14091692698855,15.078,1.17834373897622,308,NA,0.1,-1,0.0066321793341292,-2.17834373897622,1.75367312375647,0.243948646168909,0.0477940978713732,0.114693543499547,-0.0334000182479832,0.0231275811074219,-0.0719472550921967,45.4782509777402
প্রতিরুক্ষ,0,C69,CatViol,C69,10,a,প্রতিরুক্ষ,454,200,19438,125.7599064,prot̪irukkʰo,10,12,4,10,10,রুক্ষ,Adj,NA,NA,13.51637305,1.13086016973505,14.057,1.14789264483285,782,NA,0.1,-1,0.00711389343387636,-2.14789264483285,1.89974524934196,0.278695367151376,0.0682772826733903,-0.00644626728327395,-0.0747768593123954,-0.0252178465641869,-0.0204164524226853,56.8157619019114
দুর্ভেড়া,0,S75,SemViol,S75,9,a,দুর্ভেড়া,383,200,15303,128.4392692,d̪urbʱeɽa,7,10,3,9,9,ভেড়া,NA,NA,6.6,13.25457222,1.12236571581174,12.724,1.10462366043533,220,NA,0.1,-1,0.00785916378497328,-2.10462366043533,2.23433723828985,0.349148723692227,0.0477940978713732,0.114693543499547,-0.0334000182479832,0.0439840480029022,0.0122116350726241,47.0614679281271
প্রতিবানর,0,S76,SemViol,S76,9,a,প্রতিবানর,556,158,21265,129.4845775,prot̪ibanɔr,10,11,5,9,9,বানর,NA,NA,6.766666667,12.74235321,1.10524963928219,11.213,1.04972182215244,585,NA,0.1,-1,0.00891821992330331,-2.04972182215243,2.59799267279051,0.414637921882838,0.0682772826733903,-0.0660492325821932,0.0187623762315997,-0.0373294480135678,-0.0048454297387488,60.9373520531894
খাঁচায়,0,F39,Filler,F39,6,a,খাঁচায়,348,166,12550,122.3148514,kʰãcaʲ,5,8,3,6,6,খাঁচা,NA,NA,NA,12.38535209,1.0929083571932,11.271,1.05196244978305,140,NA,0.1,-1,0.00887232721142756,-2.05196244978305,2.70728114275574,0.432533358248319,0.0341386413366951,0.0563798316572822,0.0563652933077012,0.100326173136051,0.00518830018725441,37.2368317474176
দুর্বচন,0,G58,Gramm,G58,7,a,দুর্বচন,349,200,13438,124.9035866,d̪urbocɔn,8,10,4,7,7,বচন,NA,NA,2.066666667,12.20219499,1.08643796069935,12.812,1.10761692999178,1198,NA,0.1,-1,0.00780518264127381,-2.10761692999178,2.38601656259756,0.377673454011508,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0490329897293119,-0.110122552070393,39.3264130477868
দুর্মসৃণ,0,C70,CatViol,C70,8,a,দুর্মসৃণ,352,200,13848,129.8686003,d̪urmoʃɔrin,10,11,4,8,8,মসৃণ,Adj,NA,NA,10.43271115,1.01839718325692,10.328,1.01401622925836,80,NA,0.1,-1,0.00968241673121611,-2.01401622925836,3.55752729666925,0.551148241081648,0.0682772826733903,-0.125652197881112,-0.0749913467322992,0.0530877428858073,-0.105713199607279,40.9048431410804
সারসগুলি,0,F45,Filler,F45,8,a,সারসগুলি,539,200,20685,125.7668181,ʃarosguli,9,10,5,8,8,সারস,NA,NA,5.866666667,10.32302385,1.0138069307225,8.775,0.943247125137862,794,NA,0.1,-1,0.0113960113960114,-1.94324712513786,4.20895467920228,0.624174249416748,0.0614495544060513,-0.0654046058538652,0.0636986538644188,-0.0274714637672459,-0.016916643796659,60.3694734041827
খড়িমাটি,0,F47,Filler,F47,7,a,খড়িমাটি,493,194,20136,126.3155133,kʰoɽimati,8,10,4,7,7,খড়ি,NA,NA,6,9.650413033,0.984545901334885,8.299,0.91902576458736,386,NA,0.1,-1,0.0120496445354862,-1.91902576458736,4.64849404145078,0.667312278606418,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0538327841617404,0.0628410829393289,60.0072115687226
দুর্মিঠা,0,C71,CatViol,C71,8,a,দুর্মিঠা,342,200,15156,124.4121979,d̪urmitʰa,7,9,3,8,8,মিঠা,Adj/N,NA,NA,9.351359916,0.970874772484117,8.977,0.953131225183445,321,NA,0.1,-1,0.0111395789239167,-1.95313122518344,4.38224957780996,0.641697107861631,0.0477940978713732,0.0550905782006281,-0.033507261957935,0.062463278400786,-0.019874939034557,44.9218134729017
প্রতিঅলস,0,C72,CatViol,C72,8,a,প্রতিঅলস,543,158,20358,127.4959345,prot̪i͡ɔ̯lɔʃ,9,12,5,8,8,অলস,NA,NA,NA,9.035750225,0.955964217223591,8.945,0.951580344903392,189,NA,0.1,-1,0.0111794298490777,-1.95158034490339,4.76198161989939,0.677787714800134,0.0614495544060513,-0.0654046058538652,0.0636986538644188,-0.0215933942684959,-0.011715686823169,58.7148372541281
পান্নাগুলো,0,F52,Filler,F52,10,a,পান্নাগুলো,528,200,19544,121.6072846,pannagulo,9,10,4,10,10,পান্না,NA,NA,6.233333333,7.87161612,0.896063906430546,8.265,0.917242857907466,219,NA,0.1,-1,0.0120992135511192,-1.91724285790747,5.40530071506352,0.73281986022454,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0490072771060044,0.0584940541333247,59.8314948148428
রুমালগুলি,0,F54,Filler,F54,9,a,রুমালগুলি,539,200,22141,124.8055189,rumalguli,9,10,5,9,9,রুমাল,NA,NA,6.666666667,7.39561462,0.868974272312976,7.913,0.898341165727509,157,NA,0.1,-1,0.0126374320738026,-1.89834116572751,5.84831210918741,0.767030541733812,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0629084816712307,-0.0351525177217387,65.5210496028356
গাজরগুলো,0,F56,Filler,F56,8,a,গাজরগুলো,595,200,21839,123.3567892,gaɟrgulo,8,9,5,8,8,গাজর,NA,NA,6.666666667,7.124500722,0.852754434816982,7.338,0.865577707419929,59,NA,0.1,-1,0.0136276914690651,-1.86557770741993,6.58819311937858,0.81876632113694,0.0546218261387122,-0.00515701382661901,0.108742175207188,-0.0453370119294668,0.0408235821661716,65.2294081968605
আনারসটা,0,F57,Filler,F57,7,a,আনারসটা,586,158,21714,126.4449766,anarʃta,7,8,5,7,7,আনারস,NA,NA,6.6,7.05723964,0.848634864856922,7.34,0.865696059916071,47,NA,0.1,-1,0.0136239782016349,-1.86569605991607,6.595420626703,0.819242498143309,0.0477940978713732,-0.00451238709829112,0.153678452840007,-0.0123424544049114,0.0399395802923344,61.8258651012829
দুর্ধলা,0,C73,CatViol,C73,7,a,দুর্ধলা,309,200,11892,127.3838742,d̪urd̪ʱola,7,10,3,7,7,ধলা,NA,NA,NA,6.910300046,0.839496904898522,6.012,0.779018971914871,367,NA,0.1,-1,0.0166333998669328,-1.77901897191487,8.22699518629408,0.915241243195762,0.0477940978713732,-0.00451238709829112,-0.0336145056678869,0.104734501516459,-0.0407290742362823,36.3076816317937
প্রতিক্রোশ,0,G60,Gramm,G60,10,a,প্রতিক্রোশ,544,160,20211,130.1937517,prot̪ikroʃ,9,11,4,10,10,ক্রোশ,NA,NA,2.333333333,6.309089455,0.799966685202379,5.489,0.739493230781615,306,NA,0.1,-1,0.0182182546912006,-1.73949323078161,9.368120657679,0.971652475641029,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0198178886053053,0.0796896267324451,58.1894709301396
কাঁকড়াগুলি,0,F58,Filler,F58,11,a,কাঁকড়াগুলি,634,200,24922,123.5058464,kãkɽaguli,9,11,5,11,11,কাঁকড়া,NA,NA,6.7,5.788592162,0.762572952221431,6.31,0.800029359244134,136,NA,0.1,-1,0.0158478605388273,-1.80002935924413,8.73319917115689,0.94117336488171,0.0614495544060513,0.113404290042892,0.0640203849942744,-0.131664903111092,0.0424113083802273,74.4597639495464
শসাগুলো,0,F61,Filler,F61,7,a,শসাগুলো,488,200,17494,125.4076135,ʃɔʃagulo,8,9,4,7,7,শসা,NA,NA,6.4,5.652000427,0.752202185986807,5.709,0.756560043006683,284,NA,0.1,-1,0.0175162024873008,-1.75656004300668,10.5240387528464,1.02218243862655,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0507464111897986,0.0566339285562109,50.4214779707306
বালতিগুলো,0,F62,Filler,F62,9,a,বালতিগুলো,634,200,24333,125.0704762,balt̪igulo,9,11,5,9,9,বালতি,NA,NA,NA,5.491608617,0.739699577811971,5.327,0.72648269678483,69,NA,0.1,-1,0.018772292096865,-1.72648269678483,11.6165252243289,1.06507623979464,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0620077687848101,0.0787990848664906,72.0577422366239
পেঁচাগুলি,0,F66,Filler,F66,9,a,পেঁচাগুলি,463,200,18540,125.0153454,pẽcaguli,8,10,4,9,9,পেঁচা,NA,NA,6.666666667,4.55098826,0.658105715175961,4.323,0.635785235533652,165,NA,0.1,-1,0.0231320842007865,-1.63578523553365,16.6374801642378,1.22108755070258,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0149253213727429,-0.00944974608754205,57.7167975608963
ঝাড়ুগুলি,0,F70,Filler,F70,9,a,ঝাড়ুগুলি,483,200,20144,127.1093697,ɟʱaɽuguli,8,10,4,9,9,ঝাড়ু,NA,NA,6.666666667,4.281943934,0.631640976523616,4.71,0.673020907128896,147,NA,0.1,-1,0.0212314225053079,-1.6730209071289,16.4054205010616,1.21498736663003,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.00780676048958237,0.015018191034845,61.9282140643832
চোয়ালের,0,F71,Filler,F71,7,a,চোয়ালের,503,166,18447,125.2152642,coʷaler,7,8,5,7,7,চোয়াল,NA,NA,6,4.188813206,0.622090994065631,4.021,0.604334073102911,64,NA,0.1,-1,0.024869435463815,-1.60433407310291,19.2327087963193,1.2840404559725,0.0477940978713732,-0.00451238709829112,0.153678452840007,-0.0165228178267578,-0.059852296357701,51.9026487634099
কৃমিগুলো,0,F76,Filler,F76,8,a,কৃমিগুলো,506,200,20734,121.5935797,krimigulo,9,10,4,8,8,কৃমি,NA,NA,5.666666667,3.685907272,0.566544405282058,3.907,0.591843411224785,190,NA,0.1,-1,0.0255950857435372,-1.59184341122478,23.1416471640645,1.36439426770151,0.0614495544060513,-0.0654046058538652,-0.0299478253895282,0.0152843647300735,0.0681371900294956,60.3687886578457
আঙ্গুরগুলি,0,F77,Filler,F77,10,a,আঙ্গুরগুলি,559,200,23500,131.5713047,aŋgurguli,9,10,5,10,10,আঙ্গুর,NA,NA,6.533333333,3.040200889,0.482902281668505,3.071,0.487279816443069,58,NA,0.1,-1,0.0325626831650928,-1.48727981644307,29.8992801921198,1.47566073306178,0.0614495544060513,0.0538013247439732,0.0639131412843226,-0.0720775498566489,-0.0275990654699475,71.1766927152025
গেলাসগুলো,0,F79,Filler,F79,9,a,গেলাসগুলো,605,200,21859,125.2979232,gelaʃgulo,9,10,5,9,9,গেলাস,NA,NA,6.733333333,2.897400439,0.462008521586179,2.579,0.411451342137938,59,NA,0.1,-1,0.0387747188832881,-1.41145134213794,42.6436902675456,1.62985478029349,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0612345708246947,0.0440861857761209,64.7084579385611
প্রতিভোঁতা,0,C74,CatViol,C74,10,a,প্রতিভোঁতা,579,160,23213,126.7026851,prot̪ibʱõt̪a,9,13,4,10,10,ভোঁতা,NA,NA,NA,1.759135981,0.24529941166632,1.882,0.274619619091238,20,NA,0.1,-1,0.053134962805526,-1.27461961909124,66.9163362911796,1.82553215506261,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.03168564493424,0.120829972104348,70.100316790926
কুঠারগুলো,0,F85,Filler,F85,9,a,কুঠারগুলো,593,200,23830,120.0232191,kutʰargulo,9,11,5,9,9,কুঠার,NA,NA,6.4,1.520100444,0.181872285861673,1.292,0.111262513659065,112,NA,0.1,-1,0.0773993808049536,-1.11126251365907,101.088648219814,2.00470238909948,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0791657391862587,0.0284628233653468,70.3953125472079
দস্তানাগুলি,0,F89,Filler,F89,11,a,দস্তানাগুলি,569,200,22226,126.2543284,d̪ost̪anaguli,11,14,5,11,11,দস্তানা,NA,NA,5.766666667,1.081351235,0.0339667805827384,0.962,-0.0168249279621871,34,NA,0.1,-1,0.103950103950104,-0.983175072037813,166.202530665281,2.2206376322375,0.0751050109407293,-0.00709089401160041,-0.0260666576912672,-0.102976054795127,-0.0172097818950988,65.7503462223777
নাশপাতিটা,0,F90,Filler,F90,9,a,নাশপাতিটা,624,158,23229,122.4042334,naʃpat̪ita,9,11,5,9,9,নাশপাতি,NA,NA,6.733333333,0.5494712975,-0.260054988705339,0.473,-0.325138859262188,15,NA,0.1,-1,0.211416490486258,-0.674861140737811,396.522069978858,2.59826736467578,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0710715660392586,0.0661852812970227,66.9072441307148
দুর্স্পষ্ঠ,0,C75,CatViol,C75,10,a,দুর্স্পষ্ঠ,339,200,13382,126.5781338,d̪urspɔʃtʰo,9,11,3,10,10,স্পষ্ঠ,NA,NA,NA,0.1407308784,-0.851610601588616,0.138,-0.860120913598763,12,NA,0.1,-1,0.72463768115942,-0.139879086401237,1485.53259782609,3.17188218619735,0.0614495544060513,0.0538013247439732,-0.123379817223572,0.0248335508832279,-0.0413255797952749,38.1238290196075
পোষাকগুলি,0,F92,Filler,F92,10,a,পোষাকগুলি,624,200,23652,123.1841398,pe͡a̯ʃakguli,10,13,5,10,10,পোষাক,NA,NA,6.233333333,0.1407308784,-0.851610601588616,0.139,-0.856985199745905,0,NA,0.1,-1,0.719424460431655,-0.143014800254095,1911.39094892086,3.28134952514714,0.0682772826733903,-0.00644626728327395,0.0188696199415516,-0.0909166767225925,0.0571871239759635,68.7282170669152
প্রতিবিষাল,0,C76,CatViol,C76,10,a,প্রতিবিষাল,594,158,23317,126.4210735,prot̪ibiʃal,10,11,5,10,10,বিষাল,NA,NA,NA,0.006208715226,-2.20699825940237,0.006,-2.22184874961636,2,NA,0.1,-1,16.6666666666667,1.22184874961636,77779.1626,4.8908632630573,0.0682772826733903,-0.00644626728327395,0.0188696199415516,-0.0799128361185441,0.0219813463113893,66.4035929686174
